sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
NM,0,65,E,M,H,R,C,H,1,S4,AC,R,,,EC,,,,EC,,EC,,,,EC,,,,,7,7,58,3,50,4,67,1,8,3,50,0,0
NM,0,47,C,M,W,R,B,U,1,R2,,,,,,,,,,,,,,,,,,,,3,3,25,1,17,2,33,0,6,4,67,0,0
NM,0,34,B,M,W,U,A,U,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,,,M,N,,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,38,B,M,W,D,B,U,0,U5,EP,D,,,EP,,,,PC,,EC,,,,PC,,,,,8,7,88,4,100,3,75,3,4,2,50,2,50
NM,0,,,M,H,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,77,F,F,U,D,A,H,1,R2,AC,D,,,PC,,,,,,PC,,,,PC,,,,,11,11,92,5,83,6,100,0,8,5,83,2,25
NM,0,50,D,M,H,D,A,U,1,R1,PC,D,,,PC,,,,PC,,EC,,,,PC,,,,,10,10,83,5,83,5,83,1,7,3,50,1,14
NM,0,18,A,M,W,R,B,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,,,M,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,82,F,F,W,D,B,U,0,U5,AC,D,,,AC,,,,PC,,PC,,,,,,,,,12,12,100,6,100,6,100,0,6,3,50,2,33
NM,0,63,D,M,H,R,A,H,1,,,,,,PC,,,,,,AC,,,,,,,,,7,7,88,3,75,4,100,0,3,1,25,0,0
NM,0,55,D,F,H,D,B,R,1,U5,PC,D,,,EC,,,,,,EC,,,,,,,,,8,8,67,3,50,5,83,0,2,1,17,1,50
NM,0,,,M,U,,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,58,D,M,W,R,A,H,0,R1,EC,,,,EC,,,,EC,,EC,,,,AP,,EC,,,4,4,80,2,67,2,100,0,4,1,50,0,0
NM,0,52,D,F,W,,A,H,1,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,29,A,M,H,U,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,48,C,M,N,D,A,H,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,34,B,F,H,U,A,U,0,U5,,,,,,,,,,,,,,,,,,,,1,1,13,0,0,1,25,0,0,0,0,0,0
NM,0,64,D,F,W,R,A,H,1,R2,AC,R,,,EC,,,,EC,,EC,,,,PC,,,,,12,12,100,6,100,6,100,0,3,1,17,0,0
NM,0,43,C,F,H,U,A,H,1,R2,,,,,EC,,,,,,PC,,,,,,,,,10,10,100,5,100,5,100,0,0,0,0,0,0
NM,0,44,C,F,H,R,A,U,0,U5,AP,R,,,AP,,,,,,EP,,,,PP,,,,,7,7,58,2,33,5,83,0,4,1,17,2,50
NM,0,,,M,A,,A,H,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,68,E,F,H,U,A,U,1,S4,,,,,EC,,,,,,EC,,,,,,,,,12,12,100,6,100,6,100,2,2,0,0,0,0
NM,0,26,A,F,H,U,B,H,1,S3,,,,,,,,,,,,,,,,,,,,2,2,50,1,50,1,50,0,1,1,50,1,100
NM,0,38,B,F,W,,A,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,19,A,F,W,D,B,H,0,S4,,,,,,,,,PC,,EC,,,,,,,,,1,1,100,1,100,0,0,0,1,0,0,0,0
NM,0,58,D,F,W,R,A,H,0,U5,,,,,EC,,,,,,PC,,,,PC,,,,,8,8,100,4,100,4,100,1,1,1,25,0,0
NM,0,35,B,M,H,L,B,U,0,R2,,,,,,,,,,,EC,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
NM,0,58,D,M,H,U,A,U,0,S3,,,,,,,,,,,PC,,,,,,,,,3,3,30,1,20,2,40,0,1,1,20,0,0
NM,0,36,B,M,H,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,57,D,F,H,R,A,H,0,R1,,,,,,,,,,,,,,,,,,,,3,3,25,1,17,2,33,0,1,0,0,0,0
NM,0,,,F,H,,A,H,0,S3,EP,,EP,,EP,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,,,M,W,,A,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,27,A,X,W,D,A,U,0,S4,,,,,,,,,,,EC,,,,PC,,,,,1,1,100,1,100,0,0,0,1,1,0,0,0
NM,0,46,C,F,H,D,A,U,0,,,,,,PC,,,,,,PC,,,,,,,,,10,10,83,6,100,4,67,0,0,0,0,0,0
NM,0,73,E,F,H,D,E,H,1,R2,AC,D,,,AC,,,,,,,,,,,,,,,5,5,63,1,25,4,100,0,1,0,0,1,100
NM,0,28,A,M,H,D,B,U,0,R2,AC,D,,,AC,,,,,,,,,,,,,,,3,3,75,1,50,2,100,0,3,1,50,2,67
NM,0,70,E,M,W,R,B,H,1,S3,EC,R,,,EC,,,,PC,,EC,,,,PC,,,,,3,3,100,2,100,1,100,1,3,1,100,0,0
NM,0,50,D,F,H,U,C,H,0,U5,,,,,EC,,,,,,EC,,,,,,,,,10,10,100,5,100,5,100,3,0,0,0,0,0
NM,0,34,B,F,W,U,B,H,0,R2,YP,D,,,YP,,,,,,PP,,,,,,,,,5,5,63,2,50,3,75,0,2,1,25,2,100
NM,0,62,D,F,W,R,C,H,1,R2,PC,R,,,EC,,,,,,,,,,PC,,,,,11,11,92,5,83,6,100,1,10,3,50,0,0
NM,0,81,F,F,H,,B,H,1,R2,,,,,,,,,,,,,,,,,,,,10,10,83,5,83,5,83,0,3,1,17,0,0
NM,0,68,E,M,H,D,E,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,83,F,F,H,D,A,U,0,U5,AC,D,,,AC,,,,,,AC,,,,,,,,,3,3,30,1,20,2,40,0,1,0,0,1,100
NM,0,71,E,F,W,L,A,H,1,R1,,,,,EC,,,,,,,,,,,,,,,1,1,33,0,0,1,100,1,0,0,0,0,0
NM,0,77,F,F,U,,A,H,1,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,68,E,F,U,U,A,U,0,R2,,,,,PC,,,,,,,,,,,,,,,1,1,17,0,0,1,33,0,0,0,0,0,0
NM,0,,,F,N,,A,R,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,,,F,H,,A,H,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,28,A,F,W,,A,U,0,S3,MP,,MP,,MP,,,,,,MP,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
NM,0,23,A,F,H,U,A,U,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,44,C,M,H,R,A,U,0,R2,,,,,EC,,,,,,EC,,,,,,,,,5,5,71,2,50,3,100,0,0,0,0,0,0
NM,0,29,A,M,N,D,A,U,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,35,B,M,H,,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,0,34,B,F,W,R,A,H,0,R1,,,,,PP,,,,,,,,,,PC,,,,,2,2,50,0,0,2,100,1,1,1,50,0,0
NM,0,34,B,M,W,D,A,U,0,R2,,,,,EC,,,,,,,,,,,,,,,1,1,50,0,0,1,100,0,0,0,0,0,0
NM,0,49,C,F,W,U,A,U,0,S4,,,,,EP,,,,,,,,,,,,,,,3,3,30,0,0,3,60,0,0,0,0,0,0
NM,0,,,F,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
