sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
DE,0,76,F,M,W,,B,H,0,U5,YC,,YC,,YC,,,,,,,,,,,,,,,7,7,88,3,75,4,100,0,3,1,25,0,0
DE,0,54,D,F,W,U,A,H,1,S4,,,,,YC,,,,,,YC,,,,,,,,,8,8,67,2,33,6,100,0,0,0,0,0,0
DE,0,27,A,F,W,,A,R,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,60,D,M,W,D,B,H,1,R1,YC,,YC,,YC,,,,,,YC,,,,,,,,,8,8,67,2,33,6,100,0,1,2,33,0,0
DE,0,30,B,M,B,R,A,U,1,R2,,,,,YC,,,,,,YC,,,,,,,,,2,2,67,1,50,1,100,0,0,0,0,0,0
DE,0,89,F,F,W,D,A,H,1,R2,YC,,YC,,YC,,,,,,YC,,,,,,,,,12,12,100,6,100,6,100,0,1,1,17,0,0
DE,0,76,F,M,W,R,A,H,1,R2,,,,,YC,,,,,,YC,,,,,,,,,12,12,100,6,100,6,100,3,3,2,33,0,0
DE,0,39,B,M,W,U,E,H,0,U5,,,,,,,,,,,,,,,,,,,,2,2,20,0,0,2,40,0,0,0,0,0,0
DE,0,22,A,U,W,D,B,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,79,F,M,W,R,B,H,1,S4,,,,,YC,,,,,,,,,,,,,,,10,10,83,4,67,6,100,0,3,0,0,0,0
DE,0,81,F,M,B,,A,H,1,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,60,D,M,B,R,E,H,1,S3,,,,,YC,,,,,,YC,,,,,,,,,2,2,100,1,100,1,100,0,0,0,0,0,0
DE,0,72,E,F,W,R,B,H,0,U5,,,,,YC,,,,,,,,,,,,,,,4,4,57,1,25,3,100,0,1,1,33,0,0
DE,0,71,E,M,W,U,A,U,0,R2,,,,,YC,,,,,,YC,,,,,,,,,7,7,58,3,50,4,67,0,0,0,0,0,0
DE,0,90,F,M,W,,B,R,0,S4,,,,,YP,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,35,B,M,W,U,E,H,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,65,E,M,W,R,A,U,0,R2,,,,,,,,YP,,,,,,,,,,,,3,2,33,0,0,2,67,1,0,0,0,0,0
DE,0,30,B,M,W,D,B,H,0,S3,,,,,YC,,,,,,,,,,,,,,,1,1,25,0,0,1,50,0,0,0,0,0,0
DE,0,35,B,F,W,U,B,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,39,B,M,B,U,A,H,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,79,F,M,W,D,A,H,0,R2,YC,,YC,,YC,,,,,,YC,,,,,,,,,7,7,100,4,100,3,100,0,3,2,67,0,0
DE,0,73,E,M,W,,A,H,1,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,24,A,F,W,U,A,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,47,C,F,W,U,C,H,0,R2,,,,,,,,,,,,,,,,,,,,1,1,8,0,0,1,17,0,0,0,0,0,0
DE,0,93,F,F,W,R,A,H,0,R2,,,,,,,,,,,,,,,,,,,,7,7,58,3,50,4,67,0,1,0,0,0,0
DE,0,,,M,W,,A,H,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,60,D,F,W,U,B,U,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,84,F,M,W,,A,H,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,63,D,F,W,D,A,U,1,R2,MP,,,,MP,,,,,,YC,,,,,,,,,11,8,80,4,80,4,80,3,4,1,20,0,0
DE,0,43,C,F,W,D,A,H,0,U5,YC,,YC,,YC,,,,,,YC,,,,,,,,,7,7,78,3,60,4,100,0,3,1,25,0,0
DE,0,56,D,M,B,R,E,H,0,S3,YC,,,,YC,,,,,,YC,,,,,,,,,11,11,92,5,83,6,100,1,3,3,50,0,0
DE,0,63,D,M,W,D,B,H,0,R2,YC,,YC,,YC,,,,,,YC,,,,,,,,,6,6,86,3,75,3,100,1,3,2,67,0,0
DE,0,57,D,F,W,D,C,H,1,S4,YC,,YC,,YC,,,,YC,,YC,,,,,,,,,12,12,100,6,100,6,100,1,10,4,67,1,10
DE,0,53,D,F,H,U,C,H,1,R1,,,,,YC,,,,,,YC,,,,,,,,,3,3,75,2,100,1,50,0,0,0,0,0,0
DE,0,,,M,B,,A,R,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,0,45,C,M,W,D,A,U,0,S4,,,,,,,,,,,,,,,,,,,,1,1,11,0,0,1,25,0,0,0,0,0,0
DE,0,73,E,M,W,R,E,H,1,S4,YC,,,,YC,,,,,,YC,,,,,,,,,12,12,100,6,100,6,100,0,2,0,0,0,0
DE,0,77,F,M,W,U,C,H,1,R1,,,,,YC,,,,,,YC,,,,,,,,,11,11,92,5,83,6,100,1,0,0,0,0,0
