sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
SC,0,69,E,F,W,U,A,H,0,S4,,,,,AP,,,,AP,D,AP,,,,,,YC,R,,0,0,0,0,0,0,0,0,0,1,17,0,0
SC,0,68,E,M,B,,A,R,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,27,A,F,W,U,A,H,0,S4,YC,,YC,,YC,,,,,,YC,,,,,,,,,4,4,100,2,100,2,100,0,1,1,50,0,0
SC,0,26,A,F,W,U,A,U,0,R1,,,,,YC,,,,,,,,,,,,,,,1,1,33,0,0,1,100,0,0,0,0,0,0
SC,0,48,C,M,B,,C,H,0,S4,,,,,,,,,,,,,,,,,,,,2,2,25,0,0,2,50,0,1,0,0,0,0
SC,0,58,D,M,B,U,A,H,1,R1,YC,,YC,,YC,,,,,,YC,,,,,,,,,8,8,100,4,100,4,100,0,3,1,25,2,67
SC,0,60,D,F,B,U,C,H,0,S4,,,,,YC,,,,,,YC,,,,,,,,,8,8,67,2,33,6,100,0,0,1,17,0,0
SC,0,58,D,F,W,U,C,H,1,S4,,,YC,,YC,,,,YC,R,YC,,,,,,YC,R,,5,5,63,2,50,3,75,0,1,2,50,0,0
SC,0,,,U,B,,A,H,1,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,69,E,F,W,U,,H,1,R2,,,YC,,YC,,,,,,YC,,,,,,,,,3,3,100,2,100,1,100,2,1,1,100,1,100
SC,0,,,M,B,,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,78,F,F,W,,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,52,D,F,W,U,A,H,0,S3,,,,,,,,,,,,,,,,,YC,R,,0,0,0,0,0,0,0,0,0,1,0,0,0
SC,0,41,C,F,W,U,A,H,1,R2,,,,,YC,,,,,,,,,,,,,,,4,4,44,2,40,2,50,0,0,0,0,0,0
SC,0,,,M,B,,A,U,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,30,B,M,W,U,A,U,0,S4,,,,,,,,,,,,,,,,,,,,1,1,17,0,0,1,33,0,1,0,0,1,100
SC,0,21,A,M,W,U,B,U,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,,,F,B,,A,H,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,35,B,M,B,U,A,U,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,67,E,M,W,U,A,H,1,R1,,,,,,,,,,,YC,,,,,,YC,R,,1,1,100,1,100,0,0,0,0,1,0,0,0
SC,0,64,D,F,W,U,E,H,0,S3,YC,,,,YC,,,,YC,R,,,,,,,YC,R,,5,5,71,2,50,3,100,0,3,1,33,0,0
SC,0,82,F,F,W,U,E,H,0,S4,,,,,YC,,,,,,YC,,,,,,,,,8,8,67,3,50,5,83,0,1,1,17,0,0
SC,0,67,E,M,W,U,A,H,1,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,29,A,F,W,U,A,H,0,S4,,,,,,,,,,,,,,,,,,,,1,1,17,0,0,1,33,0,0,0,0,0,0
SC,0,90,F,F,W,U,C,H,1,R2,YC,,,,YC,,,,,,YC,,,,,,,,,12,12,100,6,100,6,100,0,5,1,17,0,0
SC,0,69,E,F,W,,E,H,1,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,42,C,M,W,U,E,H,0,R2,,,,,YC,,,,,,YC,,,,,,YC,R,,4,4,100,2,100,2,100,0,1,2,100,0,0
SC,0,43,C,F,A,U,B,H,0,S4,,,,,YC,,,,,,YC,,,,,,,,,7,7,58,2,33,5,83,0,1,1,17,0,0
SC,0,,,F,W,,A,H,0,R2,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,50,D,F,W,,C,U,0,R1,,,,,,,,,,,,,,,,,,,,9,8,80,4,80,4,80,1,0,0,0,0,0
SC,0,39,B,M,W,U,E,R,0,R1,,,,,,,,,,,YC,,,,,,,,,4,4,40,2,40,2,40,0,1,0,0,1,100
SC,0,54,D,F,B,U,A,U,0,S4,,,,,YC,,,,,,YC,,,,,,,,,6,6,60,2,40,4,80,0,0,0,0,0,0
SC,0,66,E,M,B,U,C,H,1,R2,,,,,YC,,,,,,YC,,,,,,,,,3,3,38,1,25,2,50,0,0,0,0,0,0
SC,0,60,D,F,W,U,E,H,0,R2,,,,,YC,,,,,,,,,,,,,,,3,3,50,1,33,2,67,0,0,0,0,0,0
SC,0,29,A,M,W,,A,H,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,56,D,M,B,,A,H,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,58,D,M,B,U,A,U,1,S3,,,,,YC,,,,,,YC,,,,,,,,,8,8,67,2,33,6,100,0,1,1,17,1,100
SC,0,43,C,F,W,,A,H,1,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,95,F,F,W,,B,H,0,R2,,,,,,,,,,,,,,,,,,,,7,7,58,3,50,4,67,0,4,1,17,3,75
SC,0,39,B,M,B,U,B,U,0,S4,YC,,,,YC,,,,,,YC,,,,,,,,,4,4,40,2,40,2,40,0,1,0,0,0,0
SC,0,42,C,F,B,U,,R,0,S3,YC,,YC,,YC,,,,,,YC,,,,,,,,,8,8,80,4,80,4,80,0,3,1,20,2,67
SC,0,,,M,H,,A,H,0,R2,YP,,,,YP,,,,,,PP,,,,,,,,,10,8,100,4,100,4,100,2,3,1,25,0,0
SC,0,53,D,M,W,U,E,H,1,S4,,,,,YC,,,,YC,R,YC,,,,,,YC,R,,6,6,55,2,33,4,80,0,1,1,20,0,0
SC,0,32,B,M,W,,A,R,1,S4,,,,,,,,,,,,,,,,,,,,1,1,25,1,50,0,0,0,0,0,0,0,0
SC,0,94,F,F,W,,A,H,0,S3,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,95,F,F,U,,A,H,1,R1,,,,,YP,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,0,31,B,M,W,U,A,R,0,S4,,,,,,,,,,,,,,,,,,,,2,2,33,1,33,1,33,0,1,0,0,1,100
