sii_state,sii_deceased,sii_age,sii_age_range,sii_gender,sii_race,svi_party_registration,sii_education_level,sii_homeowner,sii_married,sii_urbanicity,svi_vh_2020p,svi_vh_2020p_party,svi_vh_2020pp,svi_vh_2020pp_party,svi_vh_2020g,svi_vh_2021p,svi_vh_2021p_party,svi_vh_2021g,svi_vh_2022p,svi_vh_2022p_party,svi_vh_2022g,svi_vh_2023p,svi_vh_2023p_party,svi_vh_2023g,svi_vh_2024p,svi_vh_2024p_party,svi_vh_2024pp,svi_vh_2024pp_party,svi_vh_2024g,svi_vote_all_general,svi_vote_all_general_fed,svi_vote_all_general_fed_pct,svi_vote_all_general_midterm,svi_vote_all_general_midterm_pct,svi_vote_all_general_pres,svi_vote_all_general_pres_pct,svi_vote_all_offyear,svi_vote_all_primary,svi_vote_all_primary_pres,svi_vote_all_primary_pres_pct,svi_vote_all_primary_dem_votes,svi_vote_all_primary_dem_votes_pct
MN,0,70,E,F,W,U,E,H,1,R1,,,,,MC,,,,,,MC,,,,,,,,,11,11,92,5,83,6,100,5,0,0,0,0,0
MN,0,71,E,M,W,U,C,H,1,U5,,,,,PC,,,,,,PC,,,,,,PC,,,12,12,100,6,100,6,100,2,1,1,17,0,0
MN,0,46,C,F,U,,C,H,1,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,42,C,F,H,U,B,H,0,R1,,,,,AC,,,,,,PC,,,,,,,,,9,9,100,5,100,4,100,2,1,0,0,0,0
MN,0,,,U,W,,A,H,0,R1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,68,E,F,W,U,B,H,1,U5,PC,,PC,,AC,,,,,,AC,,,,,,PC,,,12,12,100,6,100,6,100,5,9,2,33,0,0
MN,0,75,F,M,W,U,B,R,1,U5,,,,,PC,,,,,,PC,,,,,,,,,12,12,100,6,100,6,100,0,0,0,0,0,0
MN,0,27,A,M,W,,B,H,1,S4,,,,,PP,,,,,,,,,,,,,,,3,3,60,1,33,2,100,0,0,0,0,0,0
MN,0,36,B,F,W,U,A,H,1,R1,,,,,,,,,,,,,,,,,,,,1,1,11,1,20,0,0,0,1,0,0,0,0
MN,0,67,E,F,W,U,A,H,1,R1,,,,,PC,,,,,,,,,,,,,,,9,9,75,3,50,6,100,1,2,0,0,0,0
MN,0,67,E,F,W,U,B,H,1,U5,,,,,AC,,,,,,PC,,,,,,,,,12,12,100,6,100,6,100,4,0,0,0,0,0
MN,0,99,F,F,W,U,A,R,1,S4,AC,,,,AC,,,,,,,,,,,,,,,9,9,75,3,50,6,100,5,8,0,0,0,0
MN,0,30,B,M,W,U,B,U,0,U5,,,,,,,,,,,PC,,,,,,,,,1,1,100,1,100,0,0,0,0,0,0,0,0
MN,0,65,E,F,W,U,A,H,0,R1,,,,,PC,,,,,,,,,,,,,,,7,7,70,2,40,5,100,0,0,0,0,0,0
MN,0,40,C,F,W,U,B,R,0,R2,,,,,,,,,,,PC,,,,,,,,,8,8,80,4,80,4,80,0,1,0,0,0,0
MN,0,33,B,M,W,U,A,U,0,S4,AC,,,,AC,,,,AC,,AC,,,,,,,,,3,3,100,2,100,1,100,0,2,0,0,0,0
MN,0,,,F,A,,A,H,0,U5,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,0,64,D,M,W,U,A,H,1,R1,,,,,MC,,,,,,PC,,,,,,,,,11,11,92,5,83,6,100,5,0,0,0,0,0
MN,0,43,C,F,B,U,B,H,1,S4,,,,,AC,,,,,,PC,,,,,,,,,12,12,100,6,100,6,100,5,0,0,0,0,0
MN,0,44,C,F,W,U,B,H,1,S4,AC,,PC,,AC,,,,,,PC,,,,,,,,,4,4,100,2,100,2,100,0,1,1,50,0,0
MN,0,31,B,F,H,U,C,H,1,S4,AC,,PC,,AC,,,,PC,,PC,,,,,,,,,4,4,100,2,100,2,100,3,3,1,50,0,0
MN,0,62,D,F,W,U,B,H,0,S4,,,,,PC,,,,,,PC,,,,,,,,,8,8,80,3,60,5,100,0,0,0,0,0,0
MN,0,49,C,M,W,U,B,H,1,U5,PC,,,,PC,,,,,,,,,,,,,,,2,2,25,0,0,2,50,0,1,0,0,0,0
MN,0,74,E,F,W,U,C,H,0,S3,PC,,AC,,AC,,,,PC,,PC,,,,,,PC,,,7,7,88,3,75,4,100,1,3,2,50,0,0
MN,0,51,D,F,W,,A,R,0,S4,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
